country,country_code,income_group,method,region,year,outbound,increase_rate
Finland,FIN,High income: OECD,TCER,Europe & Central Asia,2009,32603,-18.218532
Finland,FIN,High income: OECD,TCER,Europe & Central Asia,2010,39217,20.286477
Finland,FIN,High income: OECD,TCER,Europe & Central Asia,2011,50280,28.209705
Finland,FIN,High income: OECD,TCER,Europe & Central Asia,2012,59491,18.319411
Finland,FIN,High income: OECD,TCER,Europe & Central Asia,2013,79379,33.430267
Finland,FIN,High income: OECD,TCER,Europe & Central Asia,2014,85389,7.571272
France,FRA,High income: OECD,TFR,Europe & Central Asia,2004,463000,
France,FRA,High income: OECD,TFR,Europe & Central Asia,2005,554000,19.654428
France,FRA,High income: OECD,TFR,Europe & Central Asia,2006,805000,45.306859
France,FRA,High income: OECD,TFR,Europe & Central Asia,2007,832000,3.354037
France,FRA,High income: OECD,TFR,Europe & Central Asia,2008,778000,-6.490385
France,FRA,High income: OECD,TFR,Europe & Central Asia,2009,740000,-4.884319
France,FRA,High income: OECD,TFR,Europe & Central Asia,2010,909631,22.923108
France,FRA,High income: OECD,TFR,Europe & Central Asia,2011,1129872,24.212126
France,FRA,High income: OECD,TFR,Europe & Central Asia,2012,1394165,23.391411
France,FRA,High income: OECD,TFR,Europe & Central Asia,2013,1720404,23.400315
French Polynesia,PYF,High income: nonOECD,TFR,East Asia & Pacific,2007,440,
French Polynesia,PYF,High income: nonOECD,TFR,East Asia & Pacific,2008,388,-11.818182
French Polynesia,PYF,High income: nonOECD,TFR,East Asia & Pacific,2009,543,39.948454
French Polynesia,PYF,High income: nonOECD,TFR,East Asia & Pacific,2010,1143,110.497238
French Polynesia,PYF,High income: nonOECD,TFR,East Asia & Pacific,2011,978,-14.435696
French Polynesia,PYF,High income: nonOECD,TFR,East Asia & Pacific,2012,1183,20.961145
French Polynesia,PYF,High income: nonOECD,TFR,East Asia & Pacific,2013,1876,58.579882
French Polynesia,PYF,High income: nonOECD,TFR,East Asia & Pacific,2014,3268,74.200426
Georgia,GEO,Lower middle income,VFR,Europe & Central Asia,1995,1,
Georgia,GEO,Lower middle income,VFR,Europe & Central Asia,1996,30,2900
Georgia,GEO,Lower middle income,VFR,Europe & Central Asia,1997,89,196.666667
Georgia,GEO,Lower middle income,VFR,Europe & Central Asia,1998,239,168.539326
Georgia,GEO,Lower middle income,VFR,Europe & Central Asia,1999,550,130.125523
Georgia,GEO,Lower middle income,VFR,Europe & Central Asia,2000,973,76.909091
Georgia,GEO,Lower middle income,VFR,Europe & Central Asia,2001,575,-40.904419
Georgia,GEO,Lower middle income,VFR,Europe & Central Asia,2002,791,37.565217
Georgia,GEO,Lower middle income,VFR,Europe & Central Asia,2003,955,20.733249
Georgia,GEO,Lower middle income,VFR,Europe & Central Asia,2004,730,-23.560209
Georgia,GEO,Lower middle income,VFR,Europe & Central Asia,2005,747,2.328767
Georgia,GEO,Lower middle income,VFR,Europe & Central Asia,2006,2083,178.848728
Georgia,GEO,Lower middle income,VFR,Europe & Central Asia,2007,1693,-18.722996
Georgia,GEO,Lower middle income,VFR,Europe & Central Asia,2008,1771,4.607206
Georgia,GEO,Lower middle income,VFR,Europe & Central Asia,2009,2013,13.664596
Georgia,GEO,Lower middle income,VFR,Europe & Central Asia,2010,2725,35.370094
Georgia,GEO,Lower middle income,VFR,Europe & Central Asia,2011,6522,139.33945
Georgia,GEO,Lower middle income,VFR,Europe & Central Asia,2012,9995,53.250537
Georgia,GEO,Lower middle income,VFR,Europe & Central Asia,2013,8830,-11.655828
Georgia,GEO,Lower middle income,VFR,Europe & Central Asia,2014,8598,-2.627407
Germany,DEU,High income: OECD,TCER,Europe & Central Asia,1995,117069,
Germany,DEU,High income: OECD,TCER,Europe & Central Asia,1996,132950,13.565504
Germany,DEU,High income: OECD,TCER,Europe & Central Asia,1997,142671,7.311771
Germany,DEU,High income: OECD,TCER,Europe & Central Asia,1998,161939,13.505197
Germany,DEU,High income: OECD,TCER,Europe & Central Asia,1999,178107,9.984006
Germany,DEU,High income: OECD,TCER,Europe & Central Asia,2000,214688,20.538777
Germany,DEU,High income: OECD,TCER,Europe & Central Asia,2001,237183,10.477996
Germany,DEU,High income: OECD,TCER,Europe & Central Asia,2002,270459,14.029673
Germany,DEU,High income: OECD,TCER,Europe & Central Asia,2003,268057,-0.88812
Germany,DEU,High income: OECD,TCER,Europe & Central Asia,2004,387375,44.512175
Germany,DEU,High income: OECD,TCER,Europe & Central Asia,2005,418235,7.966441
Germany,DEU,High income: OECD,TCER,Europe & Central Asia,2006,441495,5.561467
Germany,DEU,High income: OECD,TCER,Europe & Central Asia,2007,462293,4.710812
Germany,DEU,High income: OECD,TCER,Europe & Central Asia,2008,421452,-8.83444
Germany,DEU,High income: OECD,TCER,Europe & Central Asia,2009,384576,-8.749751
Germany,DEU,High income: OECD,TCER,Europe & Central Asia,2010,510611,32.772456
Germany,DEU,High income: OECD,TCER,Europe & Central Asia,2011,637362,24.823398
Germany,DEU,High income: OECD,TCER,Europe & Central Asia,2012,757290,18.816308
Germany,DEU,High income: OECD,TCER,Europe & Central Asia,2013,870748,14.982107
Germany,DEU,High income: OECD,TCER,Europe & Central Asia,2014,1033470,18.687611
Greece,GRC,High income: OECD,TCER,Europe & Central Asia,2005,26699,
Greece,GRC,High income: OECD,TCER,Europe & Central Asia,2006,40489,51.649875
Greece,GRC,High income: OECD,TCER,Europe & Central Asia,2007,51269,26.624515
Greece,GRC,High income: OECD,TCER,Europe & Central Asia,2008,49944,-2.584408
Greece,GRC,High income: OECD,TCER,Europe & Central Asia,2009,48096,-3.700144
Greece,GRC,High income: OECD,TCER,Europe & Central Asia,2010,59342,23.382402
Greece,GRC,High income: OECD,TCER,Europe & Central Asia,2011,87390,47.265006
Greece,GRC,High income: OECD,TCER,Europe & Central Asia,2012,88541,1.317084
Greece,GRC,High income: OECD,TCER,Europe & Central Asia,2013,135028,52.50336
Guam,GUM,High income: nonOECD,TFR,East Asia & Pacific,1996,782,
Guam,GUM,High income: nonOECD,TFR,East Asia & Pacific,1997,996,27.365729
Guam,GUM,High income: nonOECD,TFR,East Asia & Pacific,1998,1074,7.831325
Guam,GUM,High income: nonOECD,TFR,East Asia & Pacific,1999,1100,2.420857
Guam,GUM,High income: nonOECD,TFR,East Asia & Pacific,2000,787,-28.454545
Guam,GUM,High income: nonOECD,TFR,East Asia & Pacific,2001,868,10.292249
Guam,GUM,High income: nonOECD,TFR,East Asia & Pacific,2002,1236,42.396313
Guam,GUM,High income: nonOECD,TFR,East Asia & Pacific,2004,914,-26.05178
Guam,GUM,High income: nonOECD,TFR,East Asia & Pacific,2005,840,-8.09628
Guam,GUM,High income: nonOECD,TFR,East Asia & Pacific,2006,1124,33.809524
Guam,GUM,High income: nonOECD,TFR,East Asia & Pacific,2007,1504,33.807829
Guam,GUM,High income: nonOECD,TFR,East Asia & Pacific,2008,1951,29.720745
Guam,GUM,High income: nonOECD,TFR,East Asia & Pacific,2009,3286,68.426448
Guam,GUM,High income: nonOECD,TFR,East Asia & Pacific,2010,4765,45.00913
Guam,GUM,High income: nonOECD,TFR,East Asia & Pacific,2011,7068,48.331584
Guam,GUM,High income: nonOECD,TFR,East Asia & Pacific,2012,8939,26.47142
Guam,GUM,High income: nonOECD,TFR,East Asia & Pacific,2013,11225,25.57333
Guam,GUM,High income: nonOECD,TFR,East Asia & Pacific,2014,16280,45.033408
Guatemala,GTM,Lower middle income,VFR,Latin America & Caribbean,2009,594,
Guatemala,GTM,Lower middle income,VFR,Latin America & Caribbean,2010,809,36.195286
Guatemala,GTM,Lower middle income,VFR,Latin America & Caribbean,2011,1385,71.199011
Guatemala,GTM,Lower middle income,VFR,Latin America & Caribbean,2012,1853,33.790614
Guatemala,GTM,Lower middle income,VFR,Latin America & Caribbean,2013,2687,45.008095
Guinea,GIN,Low income,TFN,Sub-Saharan Africa,1999,240,
Guinea,GIN,Low income,TFN,Sub-Saharan Africa,2000,549,128.75
Guinea,GIN,Low income,TFN,Sub-Saharan Africa,2001,810,47.540984
Guinea,GIN,Low income,TFN,Sub-Saharan Africa,2003,1041,28.518519
Guinea,GIN,Low income,TFN,Sub-Saharan Africa,2005,1575,51.29683
Guinea,GIN,Low income,TFN,Sub-Saharan Africa,2006,1696,7.68254
Guinea,GIN,Low income,TFN,Sub-Saharan Africa,2007,1874,10.495283
Guinea,GIN,Low income,TFN,Sub-Saharan Africa,2011,5906,215.154749
Guinea,GIN,Low income,TFN,Sub-Saharan Africa,2012,2739,-53.623434
Guinea,GIN,Low income,TFN,Sub-Saharan Africa,2013,4447,62.358525
Guyana,GUY,Lower middle income,TFR,Latin America & Caribbean,1995,196,
Guyana,GUY,Lower middle income,TFR,Latin America & Caribbean,1996,215,9.693878
Guyana,GUY,Lower middle income,TFR,Latin America & Caribbean,1997,151,-29.767442
Honduras,HND,Lower middle income,TFN,Latin America & Caribbean,1995,1370,
Honduras,HND,Lower middle income,TFN,Latin America & Caribbean,1996,998,-27.153285
Honduras,HND,Lower middle income,TFN,Latin America & Caribbean,1997,923,-7.51503
Honduras,HND,Lower middle income,TFN,Latin America & Caribbean,1999,135,-85.373781
Honduras,HND,Lower middle income,TFN,Latin America & Caribbean,2000,1094,710.37037
Honduras,HND,Lower middle income,TFN,Latin America & Caribbean,2001,1174,7.312614
Honduras,HND,Lower middle income,TFN,Latin America & Caribbean,2002,892,-24.020443
Honduras,HND,Lower middle income,TFN,Latin America & Caribbean,2003,1055,18.273543
Honduras,HND,Lower middle income,TFN,Latin America & Caribbean,2004,1120,6.161137
Honduras,HND,Lower middle income,TFN,Latin America & Caribbean,2005,1330,18.75
Honduras,HND,Lower middle income,TFN,Latin America & Caribbean,2006,2313,73.909774
Honduras,HND,Lower middle income,TFN,Latin America & Caribbean,2007,1137,-50.843061
Honduras,HND,Lower middle income,TFN,Latin America & Caribbean,2008,1489,30.958663
Honduras,HND,Lower middle income,TFN,Latin America & Caribbean,2009,1831,22.968435
Honduras,HND,Lower middle income,TFN,Latin America & Caribbean,2010,2539,38.667395
Honduras,HND,Lower middle income,TFN,Latin America & Caribbean,2011,2865,12.839701
Honduras,HND,Lower middle income,TFN,Latin America & Caribbean,2012,5280,84.293194
Honduras,HND,Lower middle income,TFN,Latin America & Caribbean,2013,4695,-11.079545
Honduras,HND,Lower middle income,TFN,Latin America & Caribbean,2014,732,-84.408946
Hong Kong,HKG,High income: nonOECD,VFR,East Asia & Pacific,1995,2243245,
Hong Kong,HKG,High income: nonOECD,VFR,East Asia & Pacific,1996,2389341,6.512708
Hong Kong,HKG,High income: nonOECD,VFR,East Asia & Pacific,1997,2364223,-1.051252
Hong Kong,HKG,High income: nonOECD,VFR,East Asia & Pacific,1998,2671628,13.002369
Hong Kong,HKG,High income: nonOECD,VFR,East Asia & Pacific,1999,3206452,20.018655
Hong Kong,HKG,High income: nonOECD,VFR,East Asia & Pacific,2000,3785845,18.069598
Hong Kong,HKG,High income: nonOECD,VFR,East Asia & Pacific,2001,4448583,17.505682
Hong Kong,HKG,High income: nonOECD,VFR,East Asia & Pacific,2002,6825199,53.424113
Hong Kong,HKG,High income: nonOECD,VFR,East Asia & Pacific,2003,8467211,24.058082
Hong Kong,HKG,High income: nonOECD,VFR,East Asia & Pacific,2004,12245862,44.626867
Hong Kong,HKG,High income: nonOECD,VFR,East Asia & Pacific,2005,12541400,2.41337
Hong Kong,HKG,High income: nonOECD,VFR,East Asia & Pacific,2006,13591342,8.371809
Hong Kong,HKG,High income: nonOECD,VFR,East Asia & Pacific,2007,15485789,13.938631
Hong Kong,HKG,High income: nonOECD,VFR,East Asia & Pacific,2008,16862003,8.886948
Hong Kong,HKG,High income: nonOECD,VFR,East Asia & Pacific,2009,17956731,6.492277
Hong Kong,HKG,High income: nonOECD,VFR,East Asia & Pacific,2010,22684388,26.328049
Hong Kong,HKG,High income: nonOECD,VFR,East Asia & Pacific,2011,28100129,23.87431
Hong Kong,HKG,High income: nonOECD,VFR,East Asia & Pacific,2012,34911395,24.23927
Hong Kong,HKG,High income: nonOECD,VFR,East Asia & Pacific,2013,40745277,16.710538
Hong Kong,HKG,High income: nonOECD,VFR,East Asia & Pacific,2014,47247675,15.958655
Iceland,ISL,High income: OECD,TCEN,Europe & Central Asia,2005,5843,
Iceland,ISL,High income: OECD,TCEN,Europe & Central Asia,2006,7721,32.141023
Iceland,ISL,High income: OECD,TCEN,Europe & Central Asia,2007,8537,10.568579
Iceland,ISL,High income: OECD,TCEN,Europe & Central Asia,2008,5352,-37.308188
Iceland,ISL,High income: OECD,TCEN,Europe & Central Asia,2009,6458,20.665172
Iceland,ISL,High income: OECD,TCEN,Europe & Central Asia,2010,4940,-23.505729
Iceland,ISL,High income: OECD,TCEN,Europe & Central Asia,2011,7836,58.623482
Iceland,ISL,High income: OECD,TCEN,Europe & Central Asia,2012,13643,74.106687
Iceland,ISL,High income: OECD,TCEN,Europe & Central Asia,2013,28473,108.700433
Iceland,ISL,High income: OECD,TCEN,Europe & Central Asia,2014,44899,57.689741
India,IND,Lower middle income,TFN,South Asia,1995,5111,
India,IND,Lower middle income,TFN,South Asia,1996,5613,9.821953
India,IND,Lower middle income,TFN,South Asia,1997,7369,31.284518
India,IND,Lower middle income,TFN,South Asia,1998,4312,-41.484598
India,IND,Lower middle income,TFN,South Asia,1999,6487,50.440631
India,IND,Lower middle income,TFN,South Asia,2000,14420,122.290735
India,IND,Lower middle income,TFN,South Asia,2001,13901,-3.599168
India,IND,Lower middle income,TFN,South Asia,2002,15422,10.941659
India,IND,Lower middle income,TFN,South Asia,2003,21152,37.154714
India,IND,Lower middle income,TFN,South Asia,2004,34100,61.21407
India,IND,Lower middle income,TFN,South Asia,2005,44897,31.662757
India,IND,Lower middle income,TFN,South Asia,2006,62330,38.828875
India,IND,Lower middle income,TFN,South Asia,2007,88103,41.34927
India,IND,Lower middle income,TFN,South Asia,2008,98093,11.339001
India,IND,Lower middle income,TFN,South Asia,2009,100209,2.157137
India,IND,Lower middle income,TFN,South Asia,2010,119530,19.280703
India,IND,Lower middle income,TFN,South Asia,2011,142218,18.981009
India,IND,Lower middle income,TFN,South Asia,2012,168952,18.797902
India,IND,Lower middle income,TFN,South Asia,2013,174712,3.409252
Indonesia,IDN,Lower middle income,TFN,East Asia & Pacific,1999,17875,
Indonesia,IDN,Lower middle income,TFN,East Asia & Pacific,2000,16266,-9.001399
Indonesia,IDN,Lower middle income,TFN,East Asia & Pacific,2001,18028,10.832411
Indonesia,IDN,Lower middle income,TFN,East Asia & Pacific,2002,19840,10.051032
Indonesia,IDN,Lower middle income,TFN,East Asia & Pacific,2003,31497,58.75504
Indonesia,IDN,Lower middle income,TFN,East Asia & Pacific,2004,39936,26.793028
Indonesia,IDN,Lower middle income,TFN,East Asia & Pacific,2005,128681,222.218049
Indonesia,IDN,Lower middle income,TFN,East Asia & Pacific,2006,182341,41.700018
Indonesia,IDN,Lower middle income,TFN,East Asia & Pacific,2007,269216,47.644249
Indonesia,IDN,Lower middle income,TFN,East Asia & Pacific,2008,354641,31.731026
Indonesia,IDN,Lower middle income,TFN,East Asia & Pacific,2009,444598,25.365651
Indonesia,IDN,Lower middle income,TFN,East Asia & Pacific,2010,511188,14.977575
Indonesia,IDN,Lower middle income,TFN,East Asia & Pacific,2011,594997,16.394947
Indonesia,IDN,Lower middle income,TFN,East Asia & Pacific,2012,726088,22.032212
Indonesia,IDN,Lower middle income,TFN,East Asia & Pacific,2013,858140,18.186776
Indonesia,IDN,Lower middle income,TFN,East Asia & Pacific,2014,1052705,22.672874
Iran,IRN,Upper middle income,VFN,Middle East & North Africa,1995,2395,
Iran,IRN,Upper middle income,VFN,Middle East & North Africa,1996,2497,4.258873
Iran,IRN,Upper middle income,VFN,Middle East & North Africa,1997,1409,-43.572287
Iran,IRN,Upper middle income,VFN,Middle East & North Africa,1998,2570,82.398864
Iran,IRN,Upper middle income,VFN,Middle East & North Africa,1999,3004,16.88716
Iran,IRN,Upper middle income,VFN,Middle East & North Africa,2009,4378,45.739015
Iran,IRN,Upper middle income,VFN,Middle East & North Africa,2010,7648,74.69164
Iran,IRN,Upper middle income,VFN,Middle East & North Africa,2011,22728,197.175732
Iran,IRN,Upper middle income,VFN,Middle East & North Africa,2012,26160,15.100317
Iran,IRN,Upper middle income,VFN,Middle East & North Africa,2013,34795,33.00841
Iran,IRN,Upper middle income,VFN,Middle East & North Africa,2014,46697,34.206064
Israel,ISR,High income: OECD,TFR,Middle East & North Africa,1995,4310,
Israel,ISR,High income: OECD,TFR,Middle East & North Africa,1996,3743,-13.155452
Israel,ISR,High income: OECD,TFR,Middle East & North Africa,1997,4408,17.766497
Israel,ISR,High income: OECD,TFR,Middle East & North Africa,1998,5158,17.014519
Israel,ISR,High income: OECD,TFR,Middle East & North Africa,1999,6834,32.493214
Israel,ISR,High income: OECD,TFR,Middle East & North Africa,2000,9848,44.103014
Israel,ISR,High income: OECD,TFR,Middle East & North Africa,2001,6277,-36.26117
Israel,ISR,High income: OECD,TFR,Middle East & North Africa,2002,2605,-58.499283
Israel,ISR,High income: OECD,TFR,Middle East & North Africa,2003,1935,-25.71977
Israel,ISR,High income: OECD,TFR,Middle East & North Africa,2004,2960,52.971576
Israel,ISR,High income: OECD,TFR,Middle East & North Africa,2005,4046,36.689189
Israel,ISR,High income: OECD,TFR,Middle East & North Africa,2006,10818,167.375185
Israel,ISR,High income: OECD,TFR,Middle East & North Africa,2007,7596,-29.783694
Israel,ISR,High income: OECD,TFR,Middle East & North Africa,2008,8923,17.469721
Israel,ISR,High income: OECD,TFR,Middle East & North Africa,2009,7570,-15.163062
Israel,ISR,High income: OECD,TFR,Middle East & North Africa,2010,12890,70.277411
Israel,ISR,High income: OECD,TFR,Middle East & North Africa,2011,16806,30.38014
Israel,ISR,High income: OECD,TFR,Middle East & North Africa,2012,19276,14.697132
Israel,ISR,High income: OECD,TFR,Middle East & North Africa,2013,24942,29.394065
Italy,ITA,High income: OECD,VFN,Europe & Central Asia,1996,43962,
Italy,ITA,High income: OECD,VFN,Europe & Central Asia,1997,68827,56.560211
Italy,ITA,High income: OECD,VFN,Europe & Central Asia,1998,103966,51.054092
Italy,ITA,High income: OECD,VFN,Europe & Central Asia,1999,110760,6.534829
Italy,ITA,High income: OECD,VFN,Europe & Central Asia,2000,109416,-1.213434
Italy,ITA,High income: OECD,VFN,Europe & Central Asia,2001,89706,-18.013819
Italy,ITA,High income: OECD,VFN,Europe & Central Asia,2002,162318,80.944418
Italy,ITA,High income: OECD,VFN,Europe & Central Asia,2003,125696,-22.561885
Italy,ITA,High income: OECD,VFN,Europe & Central Asia,2004,105047,-16.42773
Italy,ITA,High income: OECD,VFN,Europe & Central Asia,2005,100607,-4.226679
Italy,ITA,High income: OECD,VFN,Europe & Central Asia,2006,124781,24.028149
Italy,ITA,High income: OECD,VFN,Europe & Central Asia,2007,167987,34.625464
Italy,ITA,High income: OECD,VFN,Europe & Central Asia,2008,163796,-2.494836
Italy,ITA,High income: OECD,VFN,Europe & Central Asia,2009,145995,-10.867787
Italy,ITA,High income: OECD,VFN,Europe & Central Asia,2010,145991,-0.00274
Italy,ITA,High income: OECD,VFN,Europe & Central Asia,2011,223815,53.307396
Italy,ITA,High income: OECD,VFN,Europe & Central Asia,2012,251699,12.458504
Italy,ITA,High income: OECD,VFN,Europe & Central Asia,2013,297513,18.2019
Italy,ITA,High income: OECD,VFN,Europe & Central Asia,2014,310064,4.218639
Jamaica,JAM,Upper middle income,TFR,Latin America & Caribbean,1996,239,
Jamaica,JAM,Upper middle income,TFR,Latin America & Caribbean,1997,742,210.460251
Jamaica,JAM,Upper middle income,TFR,Latin America & Caribbean,1998,795,7.142857
Jamaica,JAM,Upper middle income,TFR,Latin America & Caribbean,1999,450,-43.396226
Jamaica,JAM,Upper middle income,TFR,Latin America & Caribbean,2000,530,17.777778
Jamaica,JAM,Upper middle income,TFR,Latin America & Caribbean,2001,444,-16.226415
Jamaica,JAM,Upper middle income,TFR,Latin America & Caribbean,2002,542,22.072072
Jamaica,JAM,Upper middle income,TFR,Latin America & Caribbean,2003,585,7.933579
Jamaica,JAM,Upper middle income,TFR,Latin America & Caribbean,2004,532,-9.059829
Jamaica,JAM,Upper middle income,TFR,Latin America & Caribbean,2005,750,40.977444
Jamaica,JAM,Upper middle income,TFR,Latin America & Caribbean,2006,976,30.133333
Jamaica,JAM,Upper middle income,TFR,Latin America & Caribbean,2007,1077,10.348361
Jamaica,JAM,Upper middle income,TFR,Latin America & Caribbean,2008,935,-13.184773
Jamaica,JAM,Upper middle income,TFR,Latin America & Caribbean,2009,1142,22.139037
Jamaica,JAM,Upper middle income,TFR,Latin America & Caribbean,2010,1302,14.010508
Jamaica,JAM,Upper middle income,TFR,Latin America & Caribbean,2011,1703,30.798771
Jamaica,JAM,Upper middle income,TFR,Latin America & Caribbean,2012,2102,23.429243
Jamaica,JAM,Upper middle income,TFR,Latin America & Caribbean,2013,2420,15.128449
Jamaica,JAM,Upper middle income,TFR,Latin America & Caribbean,2014,2645,9.297521
Japan,JPN,High income: OECD,VFN,East Asia & Pacific,1995,220715,
Japan,JPN,High income: OECD,VFN,East Asia & Pacific,1996,241525,9.428448
Japan,JPN,High income: OECD,VFN,East Asia & Pacific,1997,260627,7.908912
Japan,JPN,High income: OECD,VFN,East Asia & Pacific,1998,267180,2.514321
Japan,JPN,High income: OECD,VFN,East Asia & Pacific,1999,294937,10.388876
Japan,JPN,High income: OECD,VFN,East Asia & Pacific,2000,351788,19.275642
Japan,JPN,High income: OECD,VFN,East Asia & Pacific,2001,391384,11.255643
Japan,JPN,High income: OECD,VFN,East Asia & Pacific,2002,452420,15.594914
Japan,JPN,High income: OECD,VFN,East Asia & Pacific,2003,448782,-0.80412
Japan,JPN,High income: OECD,VFN,East Asia & Pacific,2004,616009,37.262412
Japan,JPN,High income: OECD,VFN,East Asia & Pacific,2005,652820,5.975724
Japan,JPN,High income: OECD,VFN,East Asia & Pacific,2006,811675,24.33366
Japan,JPN,High income: OECD,VFN,East Asia & Pacific,2007,942439,16.110389
Japan,JPN,High income: OECD,VFN,East Asia & Pacific,2008,1000416,6.151804
Japan,JPN,High income: OECD,VFN,East Asia & Pacific,2009,1006085,0.566664
Japan,JPN,High income: OECD,VFN,East Asia & Pacific,2010,1412875,40.432965
Japan,JPN,High income: OECD,VFN,East Asia & Pacific,2011,1043246,-26.161479
Japan,JPN,High income: OECD,VFN,East Asia & Pacific,2012,1425100,36.602489
Japan,JPN,High income: OECD,VFN,East Asia & Pacific,2013,1314437,-7.76528
Japan,JPN,High income: OECD,VFN,East Asia & Pacific,2014,2409158,83.284402
Jordan,JOR,Upper middle income,VFN,Middle East & North Africa,1995,1620,
Jordan,JOR,Upper middle income,VFN,Middle East & North Africa,1996,1737,7.222222
Jordan,JOR,Upper middle income,VFN,Middle East & North Africa,1997,2263,30.282096
Jordan,JOR,Upper middle income,VFN,Middle East & North Africa,1998,3503,54.794521
Jordan,JOR,Upper middle income,VFN,Middle East & North Africa,1999,3699,5.595204
Jordan,JOR,Upper middle income,VFN,Middle East & North Africa,2000,3641,-1.567991
Jordan,JOR,Upper middle income,VFN,Middle East & North Africa,2001,4707,29.277671
Jordan,JOR,Upper middle income,VFN,Middle East & North Africa,2002,6975,48.183556
Jordan,JOR,Upper middle income,VFN,Middle East & North Africa,2003,5399,-22.594982
Jordan,JOR,Upper middle income,VFN,Middle East & North Africa,2004,7643,41.563252
Jordan,JOR,Upper middle income,VFN,Middle East & North Africa,2005,7202,-5.769986
Jordan,JOR,Upper middle income,VFN,Middle East & North Africa,2006,7990,10.941405
Jordan,JOR,Upper middle income,VFN,Middle East & North Africa,2007,12428,55.544431
Jordan,JOR,Upper middle income,VFN,Middle East & North Africa,2008,14437,16.165111
Jordan,JOR,Upper middle income,VFN,Middle East & North Africa,2009,13979,-3.172404
Jordan,JOR,Upper middle income,VFN,Middle East & North Africa,2010,13976,-0.021461
Jordan,JOR,Upper middle income,VFN,Middle East & North Africa,2011,12208,-12.650258
Jordan,JOR,Upper middle income,VFN,Middle East & North Africa,2012,12491,2.318152
Jordan,JOR,Upper middle income,VFN,Middle East & North Africa,2013,15689,25.602434
Jordan,JOR,Upper middle income,VFN,Middle East & North Africa,2014,19968,27.273886
Kazakhstan,KAZ,Upper middle income,VFR,Europe & Central Asia,2000,42654,
Kazakhstan,KAZ,Upper middle income,VFR,Europe & Central Asia,2001,41116,-3.605758
Kazakhstan,KAZ,Upper middle income,VFR,Europe & Central Asia,2002,48306,17.48711
Kazakhstan,KAZ,Upper middle income,VFR,Europe & Central Asia,2003,55482,14.855297
Kazakhstan,KAZ,Upper middle income,VFR,Europe & Central Asia,2004,76806,38.434087
Kazakhstan,KAZ,Upper middle income,VFR,Europe & Central Asia,2005,85696,11.574617
Kazakhstan,KAZ,Upper middle income,VFR,Europe & Central Asia,2006,117279,36.854696
Kazakhstan,KAZ,Upper middle income,VFR,Europe & Central Asia,2007,171753,46.448213
Kazakhstan,KAZ,Upper middle income,VFR,Europe & Central Asia,2008,154220,-10.208264
Kazakhstan,KAZ,Upper middle income,VFR,Europe & Central Asia,2009,134251,-12.948385
Kazakhstan,KAZ,Upper middle income,VFR,Europe & Central Asia,2010,108630,-19.084402
Kazakhstan,KAZ,Upper middle income,VFR,Europe & Central Asia,2011,128312,18.118384
Kazakhstan,KAZ,Upper middle income,VFR,Europe & Central Asia,2012,154226,20.196085
Kazakhstan,KAZ,Upper middle income,VFR,Europe & Central Asia,2013,205066,32.96461
Kazakhstan,KAZ,Upper middle income,VFR,Europe & Central Asia,2014,228617,11.484595
South Korea,KOR,High income: OECD,VFN,East Asia & Pacific,1995,178359,
South Korea,KOR,High income: OECD,VFN,East Asia & Pacific,1996,199604,11.91137
South Korea,KOR,High income: OECD,VFN,East Asia & Pacific,1997,214244,7.334522
South Korea,KOR,High income: OECD,VFN,East Asia & Pacific,1998,210662,-1.671925
South Korea,KOR,High income: OECD,VFN,East Asia & Pacific,1999,316639,50.306652
South Korea,KOR,High income: OECD,VFN,East Asia & Pacific,2000,442794,39.841902
South Korea,KOR,High income: OECD,VFN,East Asia & Pacific,2001,482227,8.905496
South Korea,KOR,High income: OECD,VFN,East Asia & Pacific,2002,539466,11.869721
South Korea,KOR,High income: OECD,VFN,East Asia & Pacific,2003,513236,-4.862216
South Korea,KOR,High income: OECD,VFN,East Asia & Pacific,2004,627264,22.217459
South Korea,KOR,High income: OECD,VFN,East Asia & Pacific,2005,709836,13.163835
South Korea,KOR,High income: OECD,VFN,East Asia & Pacific,2006,896969,26.36285
South Korea,KOR,High income: OECD,VFN,East Asia & Pacific,2007,1068925,19.170785
South Korea,KOR,High income: OECD,VFN,East Asia & Pacific,2008,1167891,9.258461
South Korea,KOR,High income: OECD,VFN,East Asia & Pacific,2009,1342317,14.935127
South Korea,KOR,High income: OECD,VFN,East Asia & Pacific,2010,1875157,39.695541
South Korea,KOR,High income: OECD,VFN,East Asia & Pacific,2011,2220196,18.400539
South Korea,KOR,High income: OECD,VFN,East Asia & Pacific,2012,2836892,27.776647
South Korea,KOR,High income: OECD,VFN,East Asia & Pacific,2013,4326869,52.521457
South Korea,KOR,High income: OECD,VFN,East Asia & Pacific,2014,6126865,41.600427
Kuwait,KWT,High income: nonOECD,VFN,Middle East & North Africa,1995,2642,
Kuwait,KWT,High income: nonOECD,VFN,Middle East & North Africa,1996,3730,41.180924
Kuwait,KWT,High income: nonOECD,VFN,Middle East & North Africa,1997,5072,35.978552
Kuwait,KWT,High income: nonOECD,VFN,Middle East & North Africa,1998,5776,13.880126
Kuwait,KWT,High income: nonOECD,VFN,Middle East & North Africa,1999,4077,-29.41482
Kuwait,KWT,High income: nonOECD,VFN,Middle East & North Africa,2000,3435,-15.746873
